"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prdx5.7",8.18002023715907e-05,0.387674974894747,1,0.881,1,"MEINH6","Prdx5"
"Fuom.3",8.67230397324377e-05,0.345459791823504,0.766,0.459,1,"MEINH6","Fuom"
"Ndufa4.7",8.68210884314979e-05,0.308342974543592,1,0.977,1,"MEINH6","Ndufa4"
"Tspan5.14",8.72848857324708e-05,-0.708038368544457,0.255,0.53,1,"MEINH6","Tspan5"
"Slc32a1.9",8.74006522592905e-05,0.353822702334555,0.809,0.504,1,"MEINH6","Slc32a1"
"Card19.1",8.88306721958745e-05,0.204242778149202,0.234,0.078,1,"MEINH6","Card19"
"Pcsk2.10",8.93314771777788e-05,-0.613967398756569,0.191,0.453,1,"MEINH6","Pcsk2"
"Dip2a",9.83262397915551e-05,0.234116498364351,0.319,0.126,1,"MEINH6","Dip2a"
"Atp6v1g2.5",9.85044218445938e-05,0.345387931935516,0.979,0.881,1,"MEINH6","Atp6v1g2"
"Ptn.12",0.000107238385949222,0.382921789127771,0.745,0.495,1,"MEINH6","Ptn"
"Ephx4.1",0.000107344547031791,0.268457360839511,0.298,0.117,1,"MEINH6","Ephx4"
"Kcnip4.6",0.000116508212043641,-0.476998130581571,0.043,0.301,1,"MEINH6","Kcnip4"
"Cox7a2.9",0.000118241157172228,0.387816201928491,1,0.932,1,"MEINH6","Cox7a2"
"Ak2",0.000121976382394926,0.273999469275393,0.34,0.144,1,"MEINH6","Ak2"
"Got1.10",0.000127955896027446,0.437511860274204,0.851,0.619,1,"MEINH6","Got1"
"Rasgrf2.10",0.000128370351778454,-0.552855884453182,0.043,0.298,1,"MEINH6","Rasgrf2"
"Prr13.4",0.000128598679902468,0.343812952164088,0.787,0.539,1,"MEINH6","Prr13"
"Gria1.10",0.000132043086324798,0.303038945978723,0.83,0.524,1,"MEINH6","Gria1"
"Cycs.3",0.00013231476828674,0.408042097618516,0.851,0.724,1,"MEINH6","Cycs"
"Tsc22d3.5",0.000136102314562151,0.423707621753514,0.702,0.486,1,"MEINH6","Tsc22d3"
"Reln.12",0.000137004722257775,-0.624764145737193,0.021,0.269,1,"MEINH6","Reln"
"Diras2.9",0.000137056429714233,-0.583179315001352,0.128,0.396,1,"MEINH6","Diras2"
"Nr6a1",0.000137460438271195,0.366674946301573,0.106,0.022,1,"MEINH6","Nr6a1"
"Alcam.9",0.000139112549766666,-0.560219514812267,0.106,0.375,1,"MEINH6","Alcam"
"Clec2l.5",0.000139172437367941,0.282926768270296,0.532,0.273,1,"MEINH6","Clec2l"
"Parva.2",0.000151691908672369,0.339667223851792,0.383,0.174,1,"MEINH6","Parva"
"Ndufs4.3",0.00015443310455608,0.386227587395959,0.787,0.536,1,"MEINH6","Ndufs4"
"Hpca.7",0.000160396133844454,0.41298299709865,0.617,0.395,1,"MEINH6","Hpca"
"Gsk3a.8",0.000164377161566035,0.333190979429119,0.596,0.328,1,"MEINH6","Gsk3a"
"1500009C09Rik.5",0.000168644801647843,0.379523212665906,0.872,0.65,1,"MEINH6","1500009C09Rik"
"Mdh2.5",0.00017259487136924,0.464957714693737,0.83,0.699,1,"MEINH6","Mdh2"
"Kcnip1.4",0.000175852989056225,-0.396578892584515,0,0.234,1,"MEINH6","Kcnip1"
"Efr3a.4",0.000178327843287539,0.377824658597143,0.723,0.459,1,"MEINH6","Efr3a"
"Trnp1.9",0.000178718693613974,0.266216146685664,0.574,0.301,1,"MEINH6","Trnp1"
"Ndufa8.3",0.000180726321668004,0.40280855495811,0.936,0.802,1,"MEINH6","Ndufa8"
"Mrpl27",0.000186451072167335,0.366185413128753,0.809,0.545,1,"MEINH6","Mrpl27"
"Chrm2.3",0.000201713791562693,0.306444994089439,0.362,0.165,1,"MEINH6","Chrm2"
"Cox8a.6",0.000213693258446467,0.33920512695984,1,0.992,1,"MEINH6","Cox8a"
"Fat1",0.000219649978620408,0.21328486576966,0.234,0.083,1,"MEINH6","Fat1"
"Atp5k.7",0.000220352859847212,0.393629676564837,0.936,0.834,1,"MEINH6","Atp5k"
"Dpy19l1.12",0.000222916576218597,-0.526192680227741,0.128,0.379,1,"MEINH6","Dpy19l1"
"Unc13c.11",0.000225324282476913,-0.447043076993495,0.021,0.258,1,"MEINH6","Unc13c"
"Sv2c.5",0.000228449635604242,0.220561260979798,0.298,0.118,1,"MEINH6","Sv2c"
"Lurap1l.1",0.000232133127464413,0.229625436308643,0.426,0.199,1,"MEINH6","Lurap1l"
"Ppm1l.8",0.000239699609134452,0.421541105843405,0.638,0.387,1,"MEINH6","Ppm1l"
"Mpc2.3",0.000240438894428433,0.322559795957572,0.83,0.637,1,"MEINH6","Mpc2"
"Iscu.13",0.000242717251093471,0.333228757777977,0.915,0.706,1,"MEINH6","Iscu"
"Atp5d.6",0.000249331139979188,0.43504316141349,0.915,0.806,1,"MEINH6","Atp5d"
"Ndufs6.6",0.000255123233782443,0.415613952195219,0.957,0.821,1,"MEINH6","Ndufs6"
"Spock3.7",0.000289754563039204,-0.491144658202407,0.149,0.396,1,"MEINH6","Spock3"
"Abhd8.2",0.000299550100968679,0.350848413028201,0.936,0.681,1,"MEINH6","Abhd8"
"Cend1.10",0.000304063959173968,0.426668094117816,0.936,0.747,1,"MEINH6","Cend1"
"Pantr1.4",0.000307168686769649,0.256757292111505,0.553,0.296,1,"MEINH6","Pantr1"
"Hpcal4.8",0.000312695538827067,-0.431913277599354,0.064,0.304,1,"MEINH6","Hpcal4"
"Dap3",0.000318398660384801,0.252309494696746,0.34,0.153,1,"MEINH6","Dap3"
"Nrgn.10",0.000319536036268173,-0.785731357242405,0.085,0.328,1,"MEINH6","Nrgn"
"Fxyd7.11",0.000324040485459157,-0.622565531062047,0.128,0.388,1,"MEINH6","Fxyd7"
"Ndufs7.2",0.000324594266495576,0.388275530042693,0.851,0.713,1,"MEINH6","Ndufs7"
"Adgrb1.10",0.000330585464014804,-0.651073707974369,0.383,0.582,1,"MEINH6","Adgrb1"
"Acyp2.5",0.000331317601992524,0.366469288834227,0.66,0.413,1,"MEINH6","Acyp2"
"Cox20.2",0.000334327616561213,0.369281045939751,0.617,0.376,1,"MEINH6","Cox20"
"Ntm.5",0.000334828200530299,0.366270744125537,0.894,0.712,1,"MEINH6","Ntm"
"Ilvbl",0.000344205578390008,0.220867562704533,0.234,0.087,1,"MEINH6","Ilvbl"
"Eef2.9",0.000357250787134255,0.307678159847961,0.979,0.829,1,"MEINH6","Eef2"
"Ndufa1.4",0.000358352044226744,0.401888955428131,0.936,0.776,1,"MEINH6","Ndufa1"
"Vamp1.8",0.00036210366764617,0.356881138655143,0.574,0.323,1,"MEINH6","Vamp1"
"Uqcr11.4",0.00036835073477884,0.421052786075153,0.957,0.892,1,"MEINH6","Uqcr11"
"Ndufs2.8",0.000370296767711805,0.507824336807102,0.787,0.555,1,"MEINH6","Ndufs2"
"Rap1gds1.10",0.000379081935964797,0.375074438173013,0.723,0.488,1,"MEINH6","Rap1gds1"
"Kazald1",0.000406344876040187,0.208969722849076,0.234,0.087,1,"MEINH6","Kazald1"
"Trib2.2",0.000420992731229968,0.281661893159551,0.404,0.202,1,"MEINH6","Trib2"
"N6amt1.1",0.000427458120976883,0.328479148852498,0.34,0.162,1,"MEINH6","N6amt1"
"Serp2.8",0.000430573152641963,0.337758071209622,0.979,0.843,1,"MEINH6","Serp2"
"Sox14.11",0.000430887659593443,-0.390843723241387,0,0.211,1,"MEINH6","Sox14"
"Mrpl12.4",0.000435592201853676,0.378129148891357,0.723,0.527,1,"MEINH6","Mrpl12"
"Bcat1.8",0.000439132506939006,0.348091804964671,0.617,0.388,1,"MEINH6","Bcat1"
"Enah.6",0.000453359403474515,0.350652129202198,0.723,0.51,1,"MEINH6","Enah"
"Aldh5a1.4",0.000455910915542865,0.292792720837129,0.447,0.237,1,"MEINH6","Aldh5a1"
"C1ql2.15",0.000473215156410461,-0.755093112606055,0,0.21,1,"MEINH6","C1ql2"
"Cntnap1.8",0.000481139145947691,0.253043213089676,0.596,0.333,1,"MEINH6","Cntnap1"
"Kcnb1.2",0.000481743407499972,-0.390448155136603,0.085,0.328,1,"MEINH6","Kcnb1"
"Rab14.3",0.000487365413689856,0.402526311503686,0.872,0.639,1,"MEINH6","Rab14"
"Marcks.13",0.000495264058069345,-0.646643992044787,0.34,0.559,1,"MEINH6","Marcks"
"Sirt3.2",0.000498709959826719,0.369792936854591,0.723,0.525,1,"MEINH6","Sirt3"
"Paqr8",0.000571880972080202,0.214619748463025,0.255,0.102,1,"MEINH6","Paqr8"
"Nell1.4",0.000576924874171863,-0.398084365997647,0.021,0.235,1,"MEINH6","Nell1"
"Atp8a1.7",0.000613271181626006,-0.409916729085082,0.064,0.288,1,"MEINH6","Atp8a1"
"Gm5900",0.000619809769597553,0.339861843372233,0.702,0.471,1,"MEINH6","Gm5900"
"Tmem150c.1",0.000624274807222972,0.358888366861906,0.511,0.299,1,"MEINH6","Tmem150c"
"Cplx3.13",0.000642178596425205,-0.505902100466514,0,0.201,1,"MEINH6","Cplx3"
"Thy1.9",0.00064538431285078,0.320807288191751,0.957,0.832,1,"MEINH6","Thy1"
"Tenm4.7",0.00066204078179516,0.317205569200565,0.532,0.314,1,"MEINH6","Tenm4"
"Lmo3.9",0.000662708456324021,-0.505378379169555,0.021,0.231,1,"MEINH6","Lmo3"
"Atxn7l3.5",0.000686221748882346,0.292977565340995,0.553,0.324,1,"MEINH6","Atxn7l3"
"Uqcrfs1.3",0.000711411460483643,0.362792476025745,0.851,0.635,1,"MEINH6","Uqcrfs1"
"Dcakd",0.000714913909607834,0.265285322365304,0.34,0.16,1,"MEINH6","Dcakd"
"Lhfpl3.4",0.000728165898784078,0.236450890831342,0.298,0.129,1,"MEINH6","Lhfpl3"
"Nefl.8",0.000747233623522466,-0.566087288133093,0.34,0.584,1,"MEINH6","Nefl"
"Aldh3a2",0.000758259678630194,0.212564778387159,0.234,0.092,1,"MEINH6","Aldh3a2"
"Gnas.11",0.000761350561919991,0.234964931382021,1,0.961,1,"MEINH6","Gnas"
"St6galnac5.6",0.000782621084399849,-0.37820527147765,0.021,0.227,1,"MEINH6","St6galnac5"
"Myl6.6",0.000788445782127739,-0.428408902854444,0.34,0.587,1,"MEINH6","Myl6"
"Fbxo31.2",0.000838438956395161,0.246434979403964,0.447,0.236,1,"MEINH6","Fbxo31"
"Cox6c.6",0.000839548484810058,0.364465364344497,1,0.976,1,"MEINH6","Cox6c"
"Rab3a.7",0.000843908469881019,0.296451677579598,0.979,0.887,1,"MEINH6","Rab3a"
"Fam63b.3",0.000857854027461638,0.29182840270269,0.532,0.311,1,"MEINH6","Fam63b"
"Nfyc",0.000871160554957028,0.20616947333227,0.298,0.131,1,"MEINH6","Nfyc"
"Baiap3.9",0.000880877847987441,-0.390269567853551,0.021,0.23,1,"MEINH6","Baiap3"
"Otx2.11",0.000890461652773926,0.33446196841142,0.574,0.332,1,"MEINH6","Otx2"
"Adcy1.5",0.000891310227409766,0.272776400350505,0.404,0.208,1,"MEINH6","Adcy1"
"Sod2.4",0.000916433461320802,0.23432529712597,0.574,0.327,1,"MEINH6","Sod2"
"Hopx.12",0.000916684383725633,-0.450680753400999,0,0.192,1,"MEINH6","Hopx"
"Fam57b.4",0.000947074325403209,0.375664847643261,0.553,0.357,1,"MEINH6","Fam57b"
"Ajap1.3",0.000948123923322103,0.246668557489294,0.426,0.22,1,"MEINH6","Ajap1"
"Frmpd3.4",0.000950023318651714,0.276534236312917,0.404,0.206,1,"MEINH6","Frmpd3"
"1500009L16Rik.5",0.000982954213648511,-0.3517405120729,0.043,0.25,1,"MEINH6","1500009L16Rik"
"Ptp4a2.9",0.000990108747514187,0.250425483511194,0.617,0.36,1,"MEINH6","Ptp4a2"
"Sdccag8",0.000997414942839001,0.205699310368718,0.213,0.081,1,"MEINH6","Sdccag8"
"Shisa8.13",0.00100922209951123,-0.473423498779716,0,0.189,1,"MEINH6","Shisa8"
"Tcaf1.4",0.00103579708878429,0.360358905715391,0.723,0.538,1,"MEINH6","Tcaf1"
"A730017C20Rik.11",0.00107845929128537,-0.408513192598386,0.064,0.274,1,"MEINH6","A730017C20Rik"
"Nos1.5",0.00110793454044064,-0.47228054364694,0,0.187,1,"MEINH6","Nos1"
"Samm50.3",0.00111748942337944,0.331209274885778,0.426,0.234,1,"MEINH6","Samm50"
"Myo16.2",0.00113581505657278,0.218697008071096,0.213,0.082,1,"MEINH6","Myo16"
"Fam163b.6",0.00114968586492742,-0.378028445582173,0.043,0.246,1,"MEINH6","Fam163b"
"Anks1b.6",0.0011534101611669,-0.441930324904912,0.255,0.478,1,"MEINH6","Anks1b"
"Tubb3.7",0.00115921305107607,0.25625416027327,0.83,0.581,1,"MEINH6","Tubb3"
"Ilf2",0.00122686764233608,0.241652357267674,0.511,0.286,1,"MEINH6","Ilf2"
"Cacna2d1.15",0.00132301337413038,-0.421561961570471,0.021,0.218,1,"MEINH6","Cacna2d1"
"C1ql3.13",0.00132512735368786,-0.454737339840014,0,0.182,1,"MEINH6","C1ql3"
"Idh3a.8",0.00138711403286597,0.347044169703493,0.723,0.55,1,"MEINH6","Idh3a"
"Nacc2.12",0.00139174508663377,0.348091804964671,0.553,0.349,1,"MEINH6","Nacc2"
"Marcksl1.10",0.00144352568013283,-0.688725088306367,0.447,0.631,1,"MEINH6","Marcksl1"
"Mif.1",0.00144579202251194,0.348932509471231,0.979,0.872,1,"MEINH6","Mif"
"Tagln3.3",0.00150974633379019,0.39569025931622,0.83,0.782,1,"MEINH6","Tagln3"
"Adcy3.1",0.00155010319984839,0.210503232921228,0.383,0.195,1,"MEINH6","Adcy3"
"Mrpl14",0.00156646780903289,0.260441837397844,0.66,0.432,1,"MEINH6","Mrpl14"
"Epha7.1",0.00156783523943961,0.208593615879218,0.298,0.137,1,"MEINH6","Epha7"
"Fkbp3.3",0.00158047603664757,0.246615630165008,0.936,0.748,1,"MEINH6","Fkbp3"
"Calb2.14",0.00160132500128369,-0.647004104405301,0.021,0.207,1,"MEINH6","Calb2"
"Mid1ip1",0.00163451319619652,0.33067053109057,0.34,0.172,1,"MEINH6","Mid1ip1"
"Uqcrb.2",0.00164861990447664,0.348629204720122,0.83,0.621,1,"MEINH6","Uqcrb"
"Cachd1.1",0.00165173452583567,0.217684181504684,0.426,0.229,1,"MEINH6","Cachd1"
"Fam19a1.13",0.00165748368273152,-0.511561820992942,0.043,0.234,1,"MEINH6","Fam19a1"
"Ndufa12.6",0.00166750148738383,0.311625680230472,0.809,0.634,1,"MEINH6","Ndufa12"
"Ilf3",0.0016901105281557,0.230562734977316,0.447,0.242,1,"MEINH6","Ilf3"
"Sez6l.5",0.00172720166049243,-0.417053602564236,0.213,0.437,1,"MEINH6","Sez6l"
"Ppp1r1a.4",0.00172996449773275,0.377824658597143,0.617,0.46,1,"MEINH6","Ppp1r1a"
"Samd14.1",0.00173592416016663,0.334450683294099,0.532,0.33,1,"MEINH6","Samd14"
"Cox7a2l.9",0.00173722110435629,0.282086837778918,0.894,0.802,1,"MEINH6","Cox7a2l"
"Ak1.5",0.00176376511735634,0.307300236978771,0.702,0.479,1,"MEINH6","Ak1"
"Igsf3.10",0.00177268422094828,-0.480316192503349,0.191,0.4,1,"MEINH6","Igsf3"
"BC023829.1",0.00180489911496942,0.209216261345349,0.383,0.197,1,"MEINH6","BC023829"
"Phyh",0.00181476071528334,0.22417221898876,0.383,0.199,1,"MEINH6","Phyh"
"Aes.10",0.00182083774411024,0.289649024951233,0.872,0.691,1,"MEINH6","Aes"
"Tmem130.12",0.00183046687050979,-0.684162864086645,0.638,0.698,1,"MEINH6","Tmem130"
"Lamtor4.1",0.00184371673924484,0.308137059243391,0.766,0.554,1,"MEINH6","Lamtor4"
"Zcrb1.3",0.00188245365663985,0.287930040721804,0.851,0.686,1,"MEINH6","Zcrb1"
"Larp7",0.00189975154275858,0.20060786808602,0.213,0.085,1,"MEINH6","Larp7"
"Gapdh.6",0.00190478900707203,0.307616574252946,0.809,0.639,1,"MEINH6","Gapdh"
"Uqcrh.11",0.00191230832092638,0.231912338308466,0.979,0.944,1,"MEINH6","Uqcrh"
"Atp5c1.4",0.00192703288666567,0.379600434399679,0.851,0.71,1,"MEINH6","Atp5c1"
"Asic2.6",0.00194123642442682,-0.292927417961168,0,0.171,1,"MEINH6","Asic2"
"Vgf.7",0.00194787248808056,-0.711326733018786,0.043,0.23,1,"MEINH6","Vgf"
"Arrb1.6",0.00199455725008606,0.30286349007616,0.574,0.352,1,"MEINH6","Arrb1"
"Scn1a.9",0.00200289556935333,0.400712834497079,0.617,0.444,1,"MEINH6","Scn1a"
"Tmem256.8",0.00200761459493291,0.357344464843101,0.809,0.678,1,"MEINH6","Tmem256"
"Nkain3",0.0020733964700941,0.221229639514287,0.213,0.087,1,"MEINH6","Nkain3"
"Npc2.2",0.00211347248983511,0.242406977603862,0.468,0.266,1,"MEINH6","Npc2"
"Psma7.2",0.00212791399835337,0.39364944197451,0.83,0.735,1,"MEINH6","Psma7"
"Tcf25.9",0.00216049832718188,0.320749188973522,0.894,0.846,1,"MEINH6","Tcf25"
"Shox2.14",0.00220391068191395,-0.527367382942613,0.021,0.199,1,"MEINH6","Shox2"
"Ubl3.8",0.00221047630051337,0.372090340848336,0.638,0.479,1,"MEINH6","Ubl3"
"Cntnap5a.7",0.00222315402632638,-0.388386731864274,0.213,0.428,1,"MEINH6","Cntnap5a"
"Fndc5.10",0.00223281749350397,0.33076057103615,0.745,0.581,1,"MEINH6","Fndc5"
"Gipc1.3",0.00225139834919849,0.402575717458117,0.489,0.327,1,"MEINH6","Gipc1"
"Ncdn.9",0.0022682007250818,0.253904481896321,0.872,0.748,1,"MEINH6","Ncdn"
"Rabep1.6",0.00230675558575515,0.258722333376812,0.617,0.394,1,"MEINH6","Rabep1"
"Cbln4.11",0.0023343473312439,-0.39205302343029,0,0.166,1,"MEINH6","Cbln4"
"Map7d2.8",0.00236499952844878,0.309278219229222,0.617,0.419,1,"MEINH6","Map7d2"
"Prmt2.8",0.00238821988748782,-0.365726124187761,0.213,0.446,1,"MEINH6","Prmt2"
"Tenm2.9",0.00238830127675374,0.243673839726908,0.681,0.445,1,"MEINH6","Tenm2"
"Itm2b.4",0.00239984140737363,0.301617894673273,0.872,0.707,1,"MEINH6","Itm2b"
"Ube3a.3",0.00241683662261302,0.297996046052277,0.979,0.934,1,"MEINH6","Ube3a"
"Ybx1.13",0.00242426762514757,-0.409631530578473,0.213,0.416,1,"MEINH6","Ybx1"
"Sub1.9",0.00244398748170493,-0.494291948010948,0.745,0.822,1,"MEINH6","Sub1"
"Snw1.1",0.00244794091756559,0.249201413695341,0.426,0.237,1,"MEINH6","Snw1"
"Cabp1.10",0.00249663215129978,-0.321620523696564,0.043,0.226,1,"MEINH6","Cabp1"
"Rnf152.11",0.00252088503492171,-0.418149989051752,0.17,0.374,1,"MEINH6","Rnf152"
"Mir124-2hg.8",0.00253633337056299,0.283674193661058,0.787,0.632,1,"MEINH6","Mir124-2hg"
"Fam98c.4",0.00254060775735068,0.367157179461793,0.447,0.276,1,"MEINH6","Fam98c"
"Scp2",0.00257735150413444,0.272030815286648,0.489,0.298,1,"MEINH6","Scp2"
"Myeov2.6",0.00260401187537346,0.311198658587567,0.957,0.855,1,"MEINH6","Myeov2"
"Zcchc12.7",0.00263451600405952,-0.42735928837316,0.17,0.366,1,"MEINH6","Zcchc12"
"Atp6v1e1.5",0.0027071317254662,0.341765308265762,0.872,0.77,1,"MEINH6","Atp6v1e1"
"Eif2s2.6",0.00271266961613553,0.304092550250609,0.702,0.535,1,"MEINH6","Eif2s2"
"Dcaf7.2",0.00272613367575748,-0.342866561439644,0.128,0.326,1,"MEINH6","Dcaf7"
"Map1a.10",0.00272759211871403,0.271906047056795,0.702,0.484,1,"MEINH6","Map1a"
"Slc6a8.1",0.00274634868280847,0.219868269988718,0.362,0.186,1,"MEINH6","Slc6a8"
"Ccdc136.9",0.00281819298987321,0.338661956940705,0.511,0.322,1,"MEINH6","Ccdc136"
"Cd47.8",0.0028392004806168,0.242754632916016,0.766,0.584,1,"MEINH6","Cd47"
"Cabp7.10",0.00287735495524916,-0.396610272642785,0.021,0.192,1,"MEINH6","Cabp7"
"Pstk.2",0.00287883007106786,0.272629932040268,0.489,0.309,1,"MEINH6","Pstk"
"Ndufv2.7",0.00289134195384125,0.296904212223641,0.851,0.704,1,"MEINH6","Ndufv2"
"Auts2.5",0.00291641820961262,-0.392047427153238,0.149,0.344,1,"MEINH6","Auts2"
"Ap2a1.6",0.00293204914983405,0.226308279552047,0.596,0.369,1,"MEINH6","Ap2a1"
"Gria4.3",0.00293263551671444,0.240917974436399,0.383,0.21,1,"MEINH6","Gria4"
"Dab1.6",0.0029344662505175,0.268321157032878,0.362,0.195,1,"MEINH6","Dab1"
"Synpr.13",0.0029558543422833,-0.590083296112001,0.106,0.291,1,"MEINH6","Synpr"
"Ldha.6",0.00296803763941161,-0.348555595165229,0.085,0.281,1,"MEINH6","Ldha"
"Ccl27a.2.3",0.00299971112437363,0.230179418079732,0.702,0.47,1,"MEINH6","Ccl27a.2"
"Arhgap32.3",0.00302355399351616,0.282994101705445,0.489,0.299,1,"MEINH6","Arhgap32"
"Kxd1.2",0.00307600823107272,0.219629565629882,0.511,0.299,1,"MEINH6","Kxd1"
"Mb21d2",0.00311133348343036,0.202323908492395,0.17,0.065,1,"MEINH6","Mb21d2"
"Cygb.11",0.00316449736323189,0.282658702701418,0.702,0.487,1,"MEINH6","Cygb"
"Csrnp3.8",0.00320115547927011,0.298319838908289,0.574,0.385,1,"MEINH6","Csrnp3"
"Tmem145",0.00323716339677793,0.241497719286832,0.489,0.297,1,"MEINH6","Tmem145"
"Pnoc.9",0.00329582409057635,-0.308061284428743,0,0.156,1,"MEINH6","Pnoc"
"Zfp292",0.0033722596673101,0.363892560952141,0.447,0.272,1,"MEINH6","Zfp292"
"Map1b.10",0.00341425925342864,-0.564069881751903,0.894,0.877,1,"MEINH6","Map1b"
"Lpcat1",0.00347453945625679,-0.234128135972003,0,0.154,1,"MEINH6","Lpcat1"
"Slc45a4.2",0.00348043231783692,0.240120156000489,0.362,0.194,1,"MEINH6","Slc45a4"
"Pde4a.8",0.00350557768137848,0.248524684169712,0.617,0.398,1,"MEINH6","Pde4a"
"Dnajc19.2",0.00351096820719033,0.345879542086751,0.638,0.496,1,"MEINH6","Dnajc19"
"Klf9.3",0.00355441473677435,0.372223928245655,0.681,0.493,1,"MEINH6","Klf9"
"Uqcr10.6",0.00355515041720187,0.242121038245802,0.979,0.953,1,"MEINH6","Uqcr10"
"Cnih3.9",0.00356327858195331,-0.296806501743524,0,0.154,1,"MEINH6","Cnih3"
"Snrpb",0.00359140936270278,0.292219789404433,0.532,0.359,1,"MEINH6","Snrpb"
"Atn1.1.2",0.00363833071309202,-0.293176390287898,0.085,0.278,1,"MEINH6","Atn1.1"
"Ogt.3",0.00371668505059449,0.378194152193386,0.83,0.717,1,"MEINH6","Ogt"
"Elavl4.5",0.00386025974379763,0.331484883077458,0.638,0.454,1,"MEINH6","Elavl4"
"Tubg2.1",0.00386091611159695,0.270386300744462,0.426,0.25,1,"MEINH6","Tubg2"
"Spag7",0.00388868214434567,0.226955574098845,0.447,0.263,1,"MEINH6","Spag7"
"R3hdm4.2",0.00392242270922522,0.24117411203865,0.596,0.389,1,"MEINH6","R3hdm4"
"Grb10.7",0.00392482629179098,-0.334873982120705,0.085,0.268,1,"MEINH6","Grb10"
"Zdhhc2.3",0.00395658445536372,0.224086205194153,0.34,0.181,1,"MEINH6","Zdhhc2"
"Agap1.2",0.00397725587562545,0.292488322684109,0.532,0.346,1,"MEINH6","Agap1"
"RP24-236C17.2.6",0.00411996281047215,-0.313923918333648,0.064,0.241,1,"MEINH6","RP24-236C17.2"
"Ndufb10.6",0.00420889294248366,0.300599326285765,0.894,0.748,1,"MEINH6","Ndufb10"
"Tet1",0.00422301881820479,0.214865672302087,0.255,0.122,1,"MEINH6","Tet1"
"Mrpl20.4",0.00424451942935164,0.269756356934484,0.723,0.546,1,"MEINH6","Mrpl20"
"Ebf1.13",0.00427637716540466,-0.48680315632941,0.021,0.184,1,"MEINH6","Ebf1"
"Tmem147.5",0.00428871463791347,0.229946856615396,0.702,0.48,1,"MEINH6","Tmem147"
"Ndufb2.3",0.0042947593363319,0.295906896379666,0.957,0.889,1,"MEINH6","Ndufb2"
"Rab4a.1",0.00429548217682185,0.20765377720041,0.447,0.261,1,"MEINH6","Rab4a"
"Ttbk2.8",0.00431221718456312,0.253437332598357,0.617,0.407,1,"MEINH6","Ttbk2"
"Mrfap1.9",0.00433740973260717,-0.408179177422757,0.787,0.881,1,"MEINH6","Mrfap1"
"Gabbr2.4",0.00435496730760937,0.240350408812458,0.66,0.45,1,"MEINH6","Gabbr2"
"Ptprt.6",0.00436521111528191,-0.375606048197901,0.106,0.287,1,"MEINH6","Ptprt"
"Gphn.3",0.00437960704643903,0.268421004430032,0.447,0.274,1,"MEINH6","Gphn"
"Cdh4.6",0.00443052914835761,-0.327429812433861,0.021,0.181,1,"MEINH6","Cdh4"
"Tmem108.14",0.00444976851065629,0.239020440240858,0.681,0.454,1,"MEINH6","Tmem108"
"Map1lc3b.4",0.00450904015537639,0.289402401225468,0.936,0.775,1,"MEINH6","Map1lc3b"
"Rorb.12",0.00453978990062086,-0.436878580920486,0.064,0.235,1,"MEINH6","Rorb"
"Edil3.10",0.00458507184934352,-0.327652605275149,0.064,0.237,1,"MEINH6","Edil3"
"Rps2.11",0.00459890110068268,-0.438565613483976,0.915,0.907,1,"MEINH6","Rps2"
"Mrps5.1",0.00466441157228912,0.283102594884013,0.489,0.306,1,"MEINH6","Mrps5"
"Limk1.8",0.00474954623479239,0.257606960214048,0.426,0.241,1,"MEINH6","Limk1"
"Rad23a.1",0.00484609168990701,0.236031619076373,0.426,0.253,1,"MEINH6","Rad23a"
"Btbd11.1",0.00488983345277819,0.219696759921638,0.362,0.2,1,"MEINH6","Btbd11"
"Adcy2.9",0.00491107166909879,-0.327695038106249,0.043,0.208,1,"MEINH6","Adcy2"
"Hs3st4.7",0.00492878047613868,-0.260520653464421,0,0.145,1,"MEINH6","Hs3st4"
"Tonsl",0.00498003632751907,0.261729738189244,0.745,0.528,1,"MEINH6","Tonsl"
"Emc8.1",0.00499581492527339,0.20728795403102,0.362,0.198,1,"MEINH6","Emc8"
"Stxbp1.13",0.00505321621596652,-0.550194878752592,0.83,0.888,1,"MEINH6","Stxbp1"
"Fgfr1.7",0.00516525062071466,-0.250888257560868,0,0.143,1,"MEINH6","Fgfr1"
"Prelid1.3",0.00530690600247621,0.270053617570751,0.532,0.358,1,"MEINH6","Prelid1"
"Snx21.2",0.00540841634546969,0.335052389962893,0.532,0.377,1,"MEINH6","Snx21"
"Xist.6",0.00543607898583495,-0.920415878448399,0.085,0.256,1,"MEINH6","Xist"
"Tmem191c.8",0.00544198012197969,-0.415122641107207,0.574,0.696,1,"MEINH6","Tmem191c"
"Nap1l2.5",0.00545759732401612,0.250551087876196,0.468,0.292,1,"MEINH6","Nap1l2"
"Calb1.11",0.00548008539571922,-0.441365498820554,0,0.142,1,"MEINH6","Calb1"
"Hspa4l.7",0.00550531477804437,0.30690883843028,0.809,0.656,1,"MEINH6","Hspa4l"
"Dnm1.8",0.00551016220523307,0.223246717351075,0.894,0.745,1,"MEINH6","Dnm1"
"Ndufa5.5",0.00551365683515879,0.295725841790113,0.957,0.89,1,"MEINH6","Ndufa5"
"Ttc3.10",0.00551385931631518,0.201699956464171,1,0.973,1,"MEINH6","Ttc3"
