"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ndc1",2.16460176444472e-06,1.24915008414025,0.889,0.193,0.0623773290460034,"MEINH10","Ndc1"
"Sox4",2.90605899183111e-06,1.32100046702055,1,0.451,0.0837439019675971,"MEINH10","Sox4"
"Gm49328",4.0295620619713e-06,0.989530510229739,0.333,0.029,0.116119889939827,"MEINH10","Gm49328"
"Gm4241",6.79759058703747e-06,1.2794516713909,0.333,0.029,0.195886167946659,"MEINH10","Gm4241"
"Gm20760",7.37337004686457e-06,1.17502564918465,0.222,0.012,0.212478404640496,"MEINH10","Gm20760"
"Rec8",8.06779799219089e-06,1.38257825169778,0.222,0.012,0.232489734740965,"MEINH10","Rec8"
"5930403N24Rik",8.32013418212038e-06,0.954584405442014,0.444,0.053,0.239761306726163,"MEINH10","5930403N24Rik"
"Gnb3",8.82448923150327e-06,1.17550137109103,0.222,0.012,0.25429530618423,"MEINH10","Gnb3"
"Gm42699",8.82448923150327e-06,1.13311541606398,0.222,0.012,0.25429530618423,"MEINH10","Gm42699"
"H3c15",8.82448923150327e-06,1.06378648032806,0.222,0.012,0.25429530618423,"MEINH10","H3c15"
"2310034G01Rik",8.82448923150327e-06,0.977504616043415,0.222,0.012,0.25429530618423,"MEINH10","2310034G01Rik"
"Gm30648",8.82448923150327e-06,0.852187464695405,0.222,0.012,0.25429530618423,"MEINH10","Gm30648"
"Gm11575",9.64872125319445e-06,1.07877286129713,0.222,0.012,0.278047200353305,"MEINH10","Gm11575"
"Gm44068",9.64872125319445e-06,1.03770965994508,0.222,0.012,0.278047200353305,"MEINH10","Gm44068"
"A930007A09Rik",9.64872125319445e-06,0.869442404319199,0.222,0.012,0.278047200353305,"MEINH10","A930007A09Rik"
"Gm47489",9.64872125319445e-06,0.842723223110723,0.222,0.012,0.278047200353305,"MEINH10","Gm47489"
"Gm20843",9.64872125319445e-06,0.797028757785997,0.222,0.012,0.278047200353305,"MEINH10","Gm20843"
"Rpl26-ps3",1.0546190386528e-05,0.897705545454347,0.222,0.012,0.303909568368578,"MEINH10","Rpl26-ps3"
"Pnkp",1.1301174199051e-05,1.5190277206551,0.889,0.258,0.325665936894054,"MEINH10","Pnkp"
"Snora78",1.15230424974486e-05,1.22853451910131,0.222,0.012,0.332059515648976,"MEINH10","Snora78"
"Mir7b",1.15230424974486e-05,1.12749896337846,0.222,0.012,0.332059515648976,"MEINH10","Mir7b"
"C1ql2",1.22575011194491e-05,1.73585451552907,0.556,0.098,0.353224409759164,"MEINH10","C1ql2"
"Rpl37-ps1",1.25859057170417e-05,1.00921567881401,0.222,0.012,0.362688045047991,"MEINH10","Rpl37-ps1"
"C130075A20Rik",1.27275550723986e-05,1.24643542648399,0.444,0.061,0.366769954521312,"MEINH10","C130075A20Rik"
"Tmem198b",1.43457735712537e-05,1.24288306290381,0.333,0.033,0.413402157002817,"MEINH10","Tmem198b"
"1500012K07Rik",1.61603767123725e-05,0.910409977756737,0.333,0.033,0.465693575720439,"MEINH10","1500012K07Rik"
"9230102O04Rik",2.02150684401533e-05,1.41805241123538,0.556,0.09,0.582537627239899,"MEINH10","9230102O04Rik"
"Tpbgl",2.25820036379827e-05,1.55811483814427,0.333,0.037,0.650745598835747,"MEINH10","Tpbgl"
"Gm13256.1",2.55218506481541e-05,1.60484592183827,0.778,0.201,0.735463170127858,"MEINH10","Gm13256"
"M6pr-ps",2.5851963638558e-05,0.735035861078261,0.333,0.033,0.744976036172326,"MEINH10","M6pr-ps"
"Reln",2.60417147494603e-05,1.25707491606189,1,0.582,0.750444093935198,"MEINH10","Reln"
"Gm21769",3.15278402268581e-05,1.44598278288844,0.333,0.037,0.90853777181737,"MEINH10","Gm21769"
"Gm8058",3.63107708687784e-05,1.12244583765033,0.556,0.098,1,"MEINH10","Gm8058"
"Gm15917",3.64315939360283e-05,1.4856209067164,0.444,0.066,1,"MEINH10","Gm15917"
"Gm5512",3.71767039825784e-05,0.942885998485538,0.333,0.037,1,"MEINH10","Gm5512"
"Plekhg4",5.14810888787262e-05,1.23625478542791,0.333,0.037,1,"MEINH10","Plekhg4"
"C1ql3",5.49618649499897e-05,1.51276795857318,0.556,0.119,1,"MEINH10","C1ql3"
"Gm37008",6.2434033472603e-05,1.32013364300348,0.222,0.016,1,"MEINH10","Gm37008"
"Gm11820",6.2434033472603e-05,1.17619000443968,0.222,0.016,1,"MEINH10","Gm11820"
"Mstn",6.2434033472603e-05,1.14115334483888,0.222,0.016,1,"MEINH10","Mstn"
"Gm47197",6.2434033472603e-05,1.10380278499905,0.222,0.016,1,"MEINH10","Gm47197"
"Gm28319",6.72441148637376e-05,1.16268987126889,0.333,0.037,1,"MEINH10","Gm28319"
"Gm42538",6.72475190727207e-05,1.23812301826991,0.222,0.016,1,"MEINH10","Gm42538"
"Gm12098",6.72475190727207e-05,1.13018787001623,0.222,0.016,1,"MEINH10","Gm12098"
"Gm45289",6.72475190727207e-05,0.993105651316319,0.222,0.016,1,"MEINH10","Gm45289"
"A430088P11Rik",6.72475190727207e-05,0.75538175775633,0.222,0.016,1,"MEINH10","A430088P11Rik"
"Rps19-ps9",6.72475190727207e-05,0.746522139860063,0.222,0.016,1,"MEINH10","Rps19-ps9"
"Gm6580",6.72475190727207e-05,0.73670093307482,0.222,0.016,1,"MEINH10","Gm6580"
"Gm31415",6.72475190727207e-05,0.623342826206669,0.222,0.016,1,"MEINH10","Gm31415"
"8430406P12Rik",7.24107363537767e-05,1.03465747666013,0.222,0.016,1,"MEINH10","8430406P12Rik"
"Gm15032",7.24107363537767e-05,0.875857113877609,0.222,0.016,1,"MEINH10","Gm15032"
"Gm26911",7.24107363537767e-05,0.777854308434764,0.222,0.016,1,"MEINH10","Gm26911"
"Gm19410",7.42070291539944e-05,1.0982711687358,0.444,0.074,1,"MEINH10","Gm19410"
"Gabrr1",7.53059227644355e-05,1.47709076250694,0.556,0.115,1,"MEINH10","Gabrr1"
"Gm7407",7.69266291850063e-05,1.16034706241642,0.556,0.107,1,"MEINH10","Gm7407"
"Jchain",7.79473808908032e-05,1.052405938377,0.222,0.016,1,"MEINH10","Jchain"
"Gm49156",7.79473808908032e-05,0.877800932583014,0.222,0.016,1,"MEINH10","Gm49156"
"Gm12120",7.93756217522091e-05,1.51669577539012,0.333,0.041,1,"MEINH10","Gm12120"
"Gm13963",7.93756217522091e-05,1.27701685851182,0.333,0.041,1,"MEINH10","Gm13963"
"Gm13241",8.38826224315387e-05,0.746941120816953,0.222,0.016,1,"MEINH10","Gm13241"
"Gm37421",8.62947029497104e-05,1.27500404346546,0.444,0.07,1,"MEINH10","Gm37421"
"Gm42589",9.02431870502968e-05,0.758112125221268,0.222,0.016,1,"MEINH10","Gm42589"
"AA386476",9.23319467652907e-05,1.38288022083352,0.333,0.041,1,"MEINH10","AA386476"
"Uncx",9.40261988277834e-05,1.60882256440698,0.556,0.127,1,"MEINH10","Uncx"
"Gpr26",9.66164742871532e-05,1.0907168028064,0.889,0.32,1,"MEINH10","Gpr26"
"A830019L24Rik",9.70574432198146e-05,0.63576896816175,0.222,0.016,1,"MEINH10","A830019L24Rik"
"Gm45075",9.70775387391396e-05,1.39541330651157,0.333,0.041,1,"MEINH10","Gm45075"
"Gm49519",9.70775387391396e-05,0.946955797534627,0.333,0.041,1,"MEINH10","Gm49519"
"Gm45355",0.000100812208727093,1.3949354190757,0.556,0.107,1,"MEINH10","Gm45355"
"Cplx3",0.000101146324167142,1.60821182324835,0.444,0.078,1,"MEINH10","Cplx3"
"Ripply2",0.000112167937025887,1.38677663730545,0.778,0.238,1,"MEINH10","Ripply2"
"Gm4353",0.000120221553144995,1.24516761968951,0.556,0.119,1,"MEINH10","Gm4353"
"Gm5862",0.000124463450790754,0.921898745939368,0.333,0.041,1,"MEINH10","Gm5862"
"Mex3a",0.000124463450790754,0.854836365704827,0.333,0.041,1,"MEINH10","Mex3a"
"Gm42732",0.00013993666754153,1.12213646188631,0.556,0.115,1,"MEINH10","Gm42732"
"Zfp973",0.000147577440044225,0.813627808278774,0.556,0.111,1,"MEINH10","Zfp973"
"Mbip",0.000152384293474019,1.25947998894068,0.889,0.369,1,"MEINH10","Mbip"
"Gm1123",0.000167511730907862,1.28533524327196,0.333,0.045,1,"MEINH10","Gm1123"
"Gm9754",0.000167838550411461,1.35388389950885,0.444,0.074,1,"MEINH10","Gm9754"
"Rpp25",0.00016844778388663,1.25308145530076,0.889,0.328,1,"MEINH10","Rpp25"
"Gm37954",0.000175532084858393,1.11517478285583,0.333,0.045,1,"MEINH10","Gm37954"
"Chrna3",0.000180273003504535,1.46731010718093,0.556,0.127,1,"MEINH10","Chrna3"
"4833413G10Rik",0.000183912539703437,0.905718379035472,0.333,0.045,1,"MEINH10","4833413G10Rik"
"Ensa",0.000189784881073265,0.500493194364725,1,0.852,1,"MEINH10","Ensa"
"Gm42981",0.000201814189100806,1.05078614081958,0.333,0.045,1,"MEINH10","Gm42981"
"Gm10775",0.000224825566496701,1.8463976808481,0.222,0.02,1,"MEINH10","Gm10775"
"Gm12462",0.000224825566496701,1.27184754136865,0.222,0.02,1,"MEINH10","Gm12462"
"Olfr150",0.000231772547773661,1.29580097725265,0.444,0.086,1,"MEINH10","Olfr150"
"Ube2n-ps1",0.000231991052927352,1.1321808091736,0.556,0.119,1,"MEINH10","Ube2n-ps1"
"Gm45521",0.000239693309536849,1.3210480692873,0.222,0.02,1,"MEINH10","Gm45521"
"Gm4468",0.000239693309536849,1.16807159814922,0.222,0.02,1,"MEINH10","Gm4468"
"Fam161a",0.000246649843929924,1.03086033215766,0.556,0.119,1,"MEINH10","Fam161a"
"P3h3",0.000253187945766677,1.26532681265206,0.667,0.18,1,"MEINH10","P3h3"
"Hs3st3b1",0.000266882849873969,1.41542879311472,0.556,0.135,1,"MEINH10","Hs3st3b1"
"Gm49628",0.000272237280902828,1.15386747927492,0.222,0.02,1,"MEINH10","Gm49628"
"Gm14406",0.000272237280902828,0.976697013543208,0.222,0.02,1,"MEINH10","Gm14406"
"Gm7253",0.000272237280902828,0.969160171805848,0.222,0.02,1,"MEINH10","Gm7253"
"Mrpl27-ps",0.000287075231044263,1.04946500441245,0.444,0.082,1,"MEINH10","Mrpl27-ps"
"Gm4208",0.00029002080299545,1.21304740980652,0.222,0.02,1,"MEINH10","Gm4208"
"D830050J10Rik",0.00029002080299545,1.01601471368485,0.222,0.02,1,"MEINH10","D830050J10Rik"
"Gm49964",0.00029002080299545,0.999221743032154,0.222,0.02,1,"MEINH10","Gm49964"
"Cpne8",0.000305128943740853,0.511818736633696,1,0.996,1,"MEINH10","Cpne8"
"Gm47270",0.000308888137810547,1.01184267328498,0.222,0.02,1,"MEINH10","Gm47270"
"Gm44664",0.000308888137810547,0.792451173556501,0.222,0.02,1,"MEINH10","Gm44664"
"Gm36210",0.000308888137810547,0.774996435550738,0.222,0.02,1,"MEINH10","Gm36210"
"Gm49154",0.000308888137810547,0.774521765937861,0.222,0.02,1,"MEINH10","Gm49154"
"Gm43388",0.000308888137810547,0.645681544681496,0.222,0.02,1,"MEINH10","Gm43388"
"Igf1",0.000318869466616179,1.18125579749375,0.778,0.279,1,"MEINH10","Igf1"
"Gm43743",0.000328900004483533,0.778866301128417,0.222,0.02,1,"MEINH10","Gm43743"
"Gm44220",0.000328900004483533,0.684056654401203,0.222,0.02,1,"MEINH10","Gm44220"
"Gm20302",0.000350120177078314,0.923284313722242,0.222,0.02,1,"MEINH10","Gm20302"
"4930412O13Rik",0.000350120177078314,0.591499051964779,0.222,0.02,1,"MEINH10","4930412O13Rik"
"Gm4013",0.000372615616957164,0.835696695515806,0.222,0.02,1,"MEINH10","Gm4013"
"4930511A02Rik",0.000380846943848664,0.916039595811263,0.111,0.004,1,"MEINH10","4930511A02Rik"
"Gm44186",0.000380846943848664,0.837641774208087,0.111,0.004,1,"MEINH10","Gm44186"
"A730061H03Rik",0.000380846943848664,0.815399597516319,0.111,0.004,1,"MEINH10","A730061H03Rik"
"Gm5649",0.000380846943848664,0.629962799787617,0.111,0.004,1,"MEINH10","Gm5649"
"Gm42885",0.000380846943848664,0.6123611286556,0.111,0.004,1,"MEINH10","Gm42885"
"Gm16162",0.000380846943848664,0.545884619565136,0.111,0.004,1,"MEINH10","Gm16162"
"Dcx",0.00040458097218616,1.11939917317292,0.889,0.398,1,"MEINH10","Dcx"
"Akt2-ps",0.000421716906263743,0.444158843879183,0.222,0.02,1,"MEINH10","Akt2-ps"
"Gm10636",0.000427055834185638,0.684941027955139,0.111,0.004,1,"MEINH10","Gm10636"
"Gm48550",0.000427055834185638,0.643344153704356,0.111,0.004,1,"MEINH10","Gm48550"
"Gm13962",0.000427055834185638,0.544411478334515,0.111,0.004,1,"MEINH10","Gm13962"
"Gm9023",0.000427055834185638,0.407069067946672,0.111,0.004,1,"MEINH10","Gm9023"
"Gm10297",0.000433795893470419,1.04765734943813,0.333,0.049,1,"MEINH10","Gm10297"
"Phactr1",0.000440574325364098,0.544806241196573,1,0.914,1,"MEINH10","Phactr1"
"Gm6552",0.000444993106124914,0.978206380467259,0.778,0.225,1,"MEINH10","Gm6552"
"Gm12508",0.000452697346870418,0.876598710874934,0.333,0.049,1,"MEINH10","Gm12508"
"Plk2",0.000457406745075325,0.818665638374089,1,0.639,1,"MEINH10","Plk2"
"Gm6594",0.000486863489329826,0.987998141822968,0.444,0.078,1,"MEINH10","Gm6594"
"4930584F24Rik",0.000516093158561366,0.853866372551138,0.444,0.09,1,"MEINH10","4930584F24Rik"
"Cnih3",0.000527244049115157,1.17322115143554,0.889,0.496,1,"MEINH10","Cnih3"
"Gm16409",0.000559283150902979,0.868585889225931,0.333,0.049,1,"MEINH10","Gm16409"
"Zfp202",0.000567371891334103,1.34117079934894,0.333,0.053,1,"MEINH10","Zfp202"
"Gm40318",0.000598454067549556,1.19971838824589,0.667,0.189,1,"MEINH10","Gm40318"
"Gm12403",0.000609589906577839,1.17938980596084,0.444,0.094,1,"MEINH10","Gm12403"
"Gm48602",0.000615338544957793,1.04373315622067,0.333,0.053,1,"MEINH10","Gm48602"
"Pcdhgb6",0.000615338544957793,0.951553284737454,0.333,0.053,1,"MEINH10","Pcdhgb6"
"2210020O09Rik",0.000620197413560816,1.37893673085901,0.556,0.131,1,"MEINH10","2210020O09Rik"
"Gm16833",0.000640712425021952,1.17372942263104,0.333,0.053,1,"MEINH10","Gm16833"
"Zdhhc4",0.000645683019334531,1.34490123473954,0.667,0.221,1,"MEINH10","Zdhhc4"
"4931406G06Rik",0.000663058809406331,1.38519985001239,0.222,0.025,1,"MEINH10","4931406G06Rik"
"Gm32005",0.000664274826524009,0.636848763099112,0.444,0.086,1,"MEINH10","Gm32005"
"Gm43527",0.00069043645708548,1.22808040266092,0.333,0.057,1,"MEINH10","Gm43527"
"Gm45822",0.000691199015215466,1.35538000976423,0.444,0.09,1,"MEINH10","Gm45822"
"Gm26612",0.000694405283594381,0.935064405536427,0.333,0.053,1,"MEINH10","Gm26612"
"Tmem74bos",0.000701187322613282,1.11137241807354,0.222,0.025,1,"MEINH10","Tmem74bos"
"Usp49",0.000736969150254278,0.806651442689481,0.444,0.09,1,"MEINH10","Usp49"
"Lat",0.000741345148461744,1.12709082795803,0.222,0.025,1,"MEINH10","Lat"
"Zdhhc16",0.000742552528422418,1.28010850450159,0.667,0.213,1,"MEINH10","Zdhhc16"
"Gm14204",0.000757976178896526,1.1484659590095,0.778,0.275,1,"MEINH10","Gm14204"
"Gm49871",0.000783630392514342,1.15534912595372,0.222,0.025,1,"MEINH10","Gm49871"
"Gm45501",0.000784879827123286,1.14780963026705,0.444,0.094,1,"MEINH10","Gm45501"
"Acod1",0.000828145335259136,1.17732175729258,0.222,0.025,1,"MEINH10","Acod1"
"Gm5622",0.000828145335259136,0.740068785690535,0.222,0.025,1,"MEINH10","Gm5622"
"Zfp442",0.000855673169107726,1.16931683811827,0.444,0.098,1,"MEINH10","Zfp442"
"Pf4",0.000874996579048517,1.15282580448256,0.222,0.025,1,"MEINH10","Pf4"
"Chrna5",0.000874996579048517,0.783595078582406,0.222,0.025,1,"MEINH10","Chrna5"
"Gm9387",0.000874996579048517,0.637630652726823,0.222,0.025,1,"MEINH10","Gm9387"
"Sbsn",0.000881613473216574,0.465898109231853,0.333,0.053,1,"MEINH10","Sbsn"
"1700045H11Rik",0.000904910215068575,1.0195204163153,0.333,0.057,1,"MEINH10","1700045H11Rik"
"Gm44953",0.000924295198633371,0.876926886668818,0.222,0.025,1,"MEINH10","Gm44953"
"4930567K12Rik",0.000924295198633371,0.856590671131776,0.222,0.025,1,"MEINH10","4930567K12Rik"
"Gm44577",0.000924295198633371,0.830392667544826,0.222,0.025,1,"MEINH10","Gm44577"
"Gm40493",0.000929304073475314,1.30693126264872,0.667,0.234,1,"MEINH10","Gm40493"
"Zfp182",0.000929990662720489,1.29815838306695,0.667,0.275,1,"MEINH10","Zfp182"
"Icmt",0.000976099270954867,1.07667468847708,0.667,0.209,1,"MEINH10","Icmt"
"Gm11510",0.000976156895300878,1.11518700202315,0.222,0.025,1,"MEINH10","Gm11510"
"Gm11339.1",0.000976156895300878,1.07256367578994,0.222,0.025,1,"MEINH10","Gm11339"
"Gm4374",0.000976156895300878,0.681699318120588,0.222,0.025,1,"MEINH10","Gm4374"
"Gm37780",0.000976156895300878,0.666327777563254,0.222,0.025,1,"MEINH10","Gm37780"
"Gm11214",0.000986590479370749,0.874865867927377,0.556,0.131,1,"MEINH10","Gm11214"
"Cdkl5",0.00103385488445334,0.807472666162361,1,0.697,1,"MEINH10","Cdkl5"
"Maz",0.00104257876087323,1.07590144059063,0.889,0.439,1,"MEINH10","Maz"
"Gm26826",0.00105369105574518,1.23074502321136,0.333,0.057,1,"MEINH10","Gm26826"
"Gm26760",0.00107439538242815,1.16066470405257,0.444,0.102,1,"MEINH10","Gm26760"
"Helz2",0.00108805640778997,0.401111994548326,0.222,0.025,1,"MEINH10","Helz2"
"Gad1os",0.00110330724059039,0.996573276027878,0.889,0.393,1,"MEINH10","Gad1os"
"Bloc1s6os",0.001148350196595,0.913535396515696,0.222,0.025,1,"MEINH10","Bloc1s6os"
"C1galt1",0.0011845366131312,1.28435270181246,0.444,0.107,1,"MEINH10","C1galt1"
"Ralyl",0.00119574254443615,0.449479911043467,1,0.967,1,"MEINH10","Ralyl"
"Serpina3e-ps",0.0012117193419365,0.517302888940619,0.222,0.025,1,"MEINH10","Serpina3e-ps"
"Slc22a20",0.00123115126204516,1.04448452458407,0.333,0.061,1,"MEINH10","Slc22a20"
"6430710M23Rik",0.00125155678238134,0.784083389121947,0.333,0.053,1,"MEINH10","6430710M23Rik"
"Mcur1",0.00126182266983993,1.10169727408092,0.556,0.152,1,"MEINH10","Mcur1"
"Gm36964",0.00131971495239523,1.12894515061284,0.333,0.057,1,"MEINH10","Gm36964"
"Gm34655",0.00131971495239523,1.08796683694509,0.333,0.057,1,"MEINH10","Gm34655"
"Gm37767",0.00131971495239523,1.07211017516931,0.333,0.057,1,"MEINH10","Gm37767"
"Zfp414",0.00132240201093689,1.16091305174331,0.778,0.332,1,"MEINH10","Zfp414"
"Zfp641",0.00132526896219605,1.33274408781844,0.556,0.168,1,"MEINH10","Zfp641"
"Ankrd37",0.00135369133585709,1.29329290295981,0.556,0.164,1,"MEINH10","Ankrd37"
"Nfkbid",0.0013649258602732,1.48953942690638,0.444,0.119,1,"MEINH10","Nfkbid"
"Gm7224",0.00137709360314276,0.67857873134497,0.444,0.09,1,"MEINH10","Gm7224"
"Gm13381",0.00138677883329812,1.33862551331689,0.556,0.164,1,"MEINH10","Gm13381"
"Olfr1411",0.00142133870656482,1.09359446504008,0.333,0.057,1,"MEINH10","Olfr1411"
"Chil3",0.00142133870656482,0.852066538767566,0.333,0.057,1,"MEINH10","Chil3"
"Tma7-ps",0.00149620380489662,1.13909906832629,0.667,0.201,1,"MEINH10","Tma7-ps"
"Gm6450",0.00153013403059667,0.849110307713411,0.333,0.057,1,"MEINH10","Gm6450"
"Gm6724",0.00157080344718616,1.11361047951833,0.444,0.102,1,"MEINH10","Gm6724"
"Gm47757",0.00158469173433732,1.32696732686428,0.333,0.061,1,"MEINH10","Gm47757"
"Zfp125",0.00158736161422001,0.772353157332193,0.333,0.057,1,"MEINH10","Zfp125"
"Eif2b3",0.00159526320845535,0.936224399324883,0.889,0.455,1,"MEINH10","Eif2b3"
"Spata6l",0.00161452593167289,0.827903048433862,1,0.578,1,"MEINH10","Spata6l"
"Cntn4",0.00162314135638827,0.654988946389709,1,1,1,"MEINH10","Cntn4"
"Cntnap4",0.00162874387355423,0.841318639628259,1,0.734,1,"MEINH10","Cntnap4"
"Gad1.1",0.0016672381780674,0.65123486881876,1,0.758,1,"MEINH10","Gad1"
"Gm26910",0.00170777109275195,0.996832527993237,0.333,0.057,1,"MEINH10","Gm26910"
"Gm45265",0.00170777109275195,0.701262399469506,0.333,0.057,1,"MEINH10","Gm45265"
"Gm49870",0.0017089916737281,1.45788515850888,0.222,0.029,1,"MEINH10","Gm49870"
"Ptgr1",0.0017089916737281,1.1190637012178,0.222,0.029,1,"MEINH10","Ptgr1"
"Akap17b",0.00171211443073274,0.9502283435642,0.889,0.488,1,"MEINH10","Akap17b"
"Tmem181a",0.00174819312591788,0.909588940849341,0.889,0.475,1,"MEINH10","Tmem181a"
"Gm13464",0.00177875257558106,0.885375006759675,0.667,0.205,1,"MEINH10","Gm13464"
"Slc24a2",0.00178013033576599,-0.882146593428754,0.778,0.926,1,"MEINH10","Slc24a2"
"Ndst3",0.00178279331533046,0.928973768916477,0.889,0.615,1,"MEINH10","Ndst3"
"Gm37953",0.00179517309822436,0.963431445495283,0.222,0.029,1,"MEINH10","Gm37953"
"Gm8894",0.00182652365582665,0.922924731169193,0.333,0.061,1,"MEINH10","Gm8894"
"Mdga1",0.00183398887528017,1.11658890708761,0.778,0.373,1,"MEINH10","Mdga1"
"Pcgf1",0.00184171454944809,0.965004176132994,0.778,0.242,1,"MEINH10","Pcgf1"
"F12",0.00188533288765469,1.07570654800882,0.222,0.029,1,"MEINH10","F12"
"Susd3",0.00188533288765469,1.03740109440164,0.222,0.029,1,"MEINH10","Susd3"
"Gm2005",0.00188533288765469,0.929268352463813,0.222,0.029,1,"MEINH10","Gm2005"
"Gm9812",0.00192872409617384,1.7512323108085,0.333,0.066,1,"MEINH10","Gm9812"
"Gm15478",0.00195975669758947,1.00696138848658,0.333,0.061,1,"MEINH10","Gm15478"
"Pcbp3",0.00198522633257629,0.73579178689939,0.889,0.73,1,"MEINH10","Pcbp3"
"Gm17661",0.00207629887941853,1.48501449518637,0.556,0.164,1,"MEINH10","Gm17661"
"Fv1",0.00207824911271901,1.03354390292611,0.222,0.029,1,"MEINH10","Fv1"
"9430087J23Rik",0.00207824911271901,0.965320966913107,0.222,0.029,1,"MEINH10","9430087J23Rik"
"Gm43887",0.00207824911271901,0.896044819396864,0.222,0.029,1,"MEINH10","Gm43887"
"Gm45012",0.00207824911271901,0.773187094499545,0.222,0.029,1,"MEINH10","Gm45012"
"1190005I06Rik",0.00208272248851582,1.27613457009192,0.333,0.07,1,"MEINH10","1190005I06Rik"
"Gm43869",0.00210185895008882,1.03543676506063,0.333,0.061,1,"MEINH10","Gm43869"
"Kcnj9",0.00210671418509237,1.02013258263176,0.778,0.484,1,"MEINH10","Kcnj9"
"Fut11",0.00212027692130853,1.05737561489717,0.667,0.234,1,"MEINH10","Fut11"
"Ints9",0.00214448929535449,0.940757914046997,0.889,0.484,1,"MEINH10","Ints9"
"Chmp4c",0.0021620262779024,-1.68500570418813,0.111,0.643,1,"MEINH10","Chmp4c"
"Mroh5",0.00218071473970882,1.21040855703025,0.556,0.193,1,"MEINH10","Mroh5"
"E330020D12Rik",0.00218135088419337,0.992828811349224,0.222,0.029,1,"MEINH10","E330020D12Rik"
"Cela3b",0.00218135088419337,0.754434024776668,0.222,0.029,1,"MEINH10","Cela3b"
"Gm5461",0.00218135088419337,0.589061277344554,0.222,0.029,1,"MEINH10","Gm5461"
"Gm4617",0.00218681134861805,0.973617010371718,0.778,0.328,1,"MEINH10","Gm4617"
"Abhd1",0.0022120600720291,1.53115673620999,0.444,0.127,1,"MEINH10","Abhd1"
"Pgap3",0.00221851013745057,1.30147139093116,0.444,0.119,1,"MEINH10","Pgap3"
"Mbd5",0.00221993981403087,0.524314053862894,1,0.951,1,"MEINH10","Mbd5"
"Cmtm7",0.00222283485936103,1.14325802118694,0.556,0.168,1,"MEINH10","Cmtm7"
"Pter",0.00224391184861925,1.08213902925709,0.667,0.266,1,"MEINH10","Pter"
"Cdt1",0.0022533551780271,0.878007541032146,0.333,0.061,1,"MEINH10","Cdt1"
"Gm29481",0.0022533551780271,0.845333870214677,0.333,0.061,1,"MEINH10","Gm29481"
"Gm50138",0.00226893271570822,1.04963165168661,0.444,0.107,1,"MEINH10","Gm50138"
"Olfr1082",0.0022891220049371,0.901991835821903,0.222,0.029,1,"MEINH10","Olfr1082"
"Gm31227",0.0022891220049371,0.372356387266183,0.222,0.029,1,"MEINH10","Gm31227"
"Mcmbp",0.00232856866040099,0.880148673288037,0.889,0.508,1,"MEINH10","Mcmbp"
"Tbp",0.00235175973752021,0.962164729874449,0.778,0.32,1,"MEINH10","Tbp"
"Ring1",0.00237583246282061,0.915990125053477,0.778,0.275,1,"MEINH10","Ring1"
"Gm49329",0.0023932017083324,0.953958489337368,0.889,0.59,1,"MEINH10","Gm49329"
"Gm13026",0.0024017504099855,0.670789146141696,0.222,0.029,1,"MEINH10","Gm13026"
"Gm7511",0.0024017504099855,0.663340600743081,0.222,0.029,1,"MEINH10","Gm7511"
"Gm534.1",0.00241479642954561,0.955570232880096,0.333,0.061,1,"MEINH10","Gm534"
"Gm47512",0.00241479642954561,0.551858999362989,0.333,0.061,1,"MEINH10","Gm47512"
"Ecm2",0.00241479642954561,0.299601344622303,0.333,0.061,1,"MEINH10","Ecm2"
"Plcb4",0.00243483156591416,0.375371497523177,1,0.947,1,"MEINH10","Plcb4"
